"","day","pft","date","dbh","N_co","SMP","NPP","FSDS","water_def","H20_mort_rate","e_frac","c_repro","light"
"189",47,"earlydi",2003-02-17 11:30:00,500,800,-678756.708333333,-2.08329953311477,22882140.1200771,5293228.11705729,0.00208788442395038,0.0601259160195923,0,0.686464203602314
"190",47,"earlydt",2003-02-17 11:30:00,500,800,-678756.708333333,-2.08329953311477,22882140.1200771,4684029.43684896,0.0018847642257797,0.072322415421456,0,0.686464203602314
"191",47,"latedi",2003-02-17 11:30:00,500,800,-678756.708333333,-2.08329953311477,22882140.1200771,4068661.51184896,0.00160486092967376,0.0941061453349794,0,0.686464203602314
"192",47,"latedt",2003-02-17 11:30:00,500,800,-678756.708333333,-2.08329953311477,22882140.1200771,3618122.70533854,0.00145586366000527,0.0939424887937405,0,0.686464203602314
"193",48,"earlydi",2003-02-18 11:30:00,500,800,-685515.541666667,-2.08648905027076,21860460.1256132,3618122.70533854,0.00142714840043909,0.0601259160195923,0,0.655813803768396
"194",48,"earlydt",2003-02-18 11:30:00,500,800,-685515.541666667,-2.08648905027076,21860460.1256132,3618122.70533854,0.00145586366000527,0.072322415421456,0,0.655813803768396
"195",48,"latedi",2003-02-18 11:30:00,500,800,-685515.541666667,-2.08648905027076,21860460.1256132,3598313.60390625,0.00141933481042969,0.0941061453349794,0,0.655813803768396
"196",48,"latedt",2003-02-18 11:30:00,500,800,-685515.541666667,-2.08648905027076,21860460.1256132,3540643.43867187,0.00142468747889416,0.0939424887937405,0,0.655813803768396
"197",49,"earlydi",2003-02-19 11:30:00,500,800,-692275.471354167,-2.07269988968619,22299120.2967167,3445959.94726562,0.001359239756977,0.0601259160195923,0,0.668973608901501
"198",49,"earlydt",2003-02-19 11:30:00,500,800,-692275.471354167,-2.07269988968619,22299120.2967167,3337376.76054687,0.00134289683936291,0.072322415421456,0,0.668973608901501
"199",49,"latedi",2003-02-19 11:30:00,500,800,-692275.471354167,-2.07269988968619,22299120.2967167,3214485.75611979,0.00126793604824725,0.0941061453349794,0,0.668973608901501
"200",49,"latedt",2003-02-19 11:30:00,500,800,-692275.471354167,-2.07269988968619,22299120.2967167,3077294.65533854,0.00123824475417194,0.0939424887937405,0,0.668973608901501
"201",50,"earlydi",2003-02-20 11:30:00,500,800,-699020.604166667,-2.07899445013027,23067720.1812744,2926001.80716146,0.00115414515726924,0.0601259160195923,0,0.692031605438232
"202",50,"earlydt",2003-02-20 11:30:00,500,800,-699020.604166667,-2.07899445013027,23067720.1812744,2760902.23893229,0.00111093447233228,0.072322415421456,0,0.692031605438232
"203",50,"latedi",2003-02-20 11:30:00,500,800,-699020.604166667,-2.07899445013027,23067720.1812744,2582343.19804687,0.00101859092811849,0.0941061453349794,0,0.692031605438232
"204",50,"latedt",2003-02-20 11:30:00,500,800,-699020.604166667,-2.07899445013027,23067720.1812744,2390715.79648437,0.00096197849906157,0.0939424887937405,0,0.692031605438232
"205",51,"earlydi",2003-02-21 11:30:00,500,800,-705749.013020833,-2.06719056950533,20962980.0240755,2186423.43528646,0.00086242257725188,0.0601259160195923,0,0.628889400722265
"206",51,"earlydt",2003-02-21 11:30:00,500,800,-705749.013020833,-2.06719056950533,20962980.0240755,1969828.52460937,0.000792621477759486,0.072322415421456,0,0.628889400722265
"207",51,"latedi",2003-02-21 11:30:00,500,800,-705749.013020833,-2.06719056950533,20962980.0240755,1741267.56445312,0.000686833317089843,0.0941061453349794,0,0.628889400722265
"208",51,"latedt",2003-02-21 11:30:00,500,800,-705749.013020833,-2.06719056950533,20962980.0240755,1501070.20585937,0.000604002059024367,0.0939424887937405,0,0.628889400722265
"209",52,"earlydi",2003-02-22 11:30:00,500,800,-712460.966145833,-2.07144149753731,23339700.244832,1249562.40065104,0.000492882946923466,0.0601259160195923,0,0.700191007344961
"210",52,"earlydt",2003-02-22 11:30:00,500,800,-712460.966145833,-2.07144149753731,23339700.244832,987064.732161458,0.000397176046988777,0.072322415421456,0,0.700191007344961
"211",52,"latedi",2003-02-22 11:30:00,500,800,-712460.966145833,-2.07144149753731,23339700.244832,713879.943880208,0.00028158597786386,0.0941061453349794,0,0.700191007344961
"212",52,"latedt",2003-02-22 11:30:00,500,800,-712460.966145833,-2.07144149753731,23339700.244832,430280.034505208,0.000173136490074715,0.0939424887937405,0,0.700191007344961
"213",53,"earlydi",2003-02-23 11:30:00,500,800,-719143.809895833,-2.10037565047969,22888980.1367283,384547.36015625,0.000151682569839409,0.0601259160195923,0,0.686669404101849
"214",53,"earlydt",2003-02-23 11:30:00,500,800,-719143.809895833,-2.10037565047969,22888980.1367283,384547.36015625,0.000154734533015253,0.072322415421456,0,0.686669404101849
"215",53,"latedi",2003-02-23 11:30:00,500,800,-719143.809895833,-2.10037565047969,22888980.1367283,384547.36015625,0.000151682569839409,0.0941061453349794,0,0.686669404101849
"216",53,"latedt",2003-02-23 11:30:00,500,800,-719143.809895833,-2.10037565047969,22888980.1367283,384547.36015625,0.000154734533015253,0.0939424887937405,0,0.686669404101849
"217",54,"earlydi",2003-02-24 11:30:00,500,800,-725792.3828125,-2.1062596286356,21121200.005579,384547.36015625,0.000151682569839409,0.0601259160195923,0,0.63363600016737
"218",54,"earlydt",2003-02-24 11:30:00,500,800,-725792.3828125,-2.1062596286356,21121200.005579,362111.373307292,0.000145706719259362,0.072322415421456,0,0.63363600016737
"219",54,"latedi",2003-02-24 11:30:00,500,800,-725792.3828125,-2.1062596286356,21121200.005579,308818.411848958,0.000121811706895978,0.0941061453349794,0,0.63363600016737
"220",54,"latedt",2003-02-24 11:30:00,500,800,-725792.3828125,-2.1062596286356,21121200.005579,285992.189322917,0.000115077809513269,0.0939424887937405,0,0.63363600016737
"221",55,"earlydi",2003-02-25 11:30:00,500,800,-732394.578125,-2.10635092589655,17802540.0398254,285992.189322917,0.000112808030232928,0.0601259160195923,0,0.534076201194763
"222",55,"earlydt",2003-02-25 11:30:00,500,800,-732394.578125,-2.10635092589655,17802540.0398254,285992.189322917,0.000115077809513269,0.072322415421456,0,0.534076201194763
"223",55,"latedi",2003-02-25 11:30:00,500,800,-732394.578125,-2.10635092589655,17802540.0398254,285992.189322917,0.000112808030232928,0.0941061453349794,0,0.534076201194763
"224",55,"latedt",2003-02-25 11:30:00,500,800,-732394.578125,-2.10635092589655,17802540.0398254,285992.189322917,0.000115077809513269,0.0939424887937405,0,0.534076201194763
"225",56,"earlydi",2003-02-26 11:30:00,500,800,-738933.471354167,-2.09479675395414,22373820.3821182,285992.189322917,0.000112808030232928,0.0601259160195923,0,0.671214611463547
"226",56,"earlydt",2003-02-26 11:30:00,500,800,-738933.471354167,-2.09479675395414,22373820.3821182,285992.189322917,0.000115077809513269,0.072322415421456,0,0.671214611463547
"227",56,"latedi",2003-02-26 11:30:00,500,800,-738933.471354167,-2.09479675395414,22373820.3821182,285992.189322917,0.000112808030232928,0.0941061453349794,0,0.671214611463547
"228",56,"latedt",2003-02-26 11:30:00,500,800,-738933.471354167,-2.09479675395414,22373820.3821182,285992.189322917,0.000115077809513269,0.0939424887937405,0,0.671214611463547
"229",57,"earlydi",2003-02-27 11:30:00,500,800,-745418.6640625,-2.10513206620817,21824639.6587372,281064.524739583,0.000110864340313946,0.0601259160195923,0,0.654739189762115
"230",57,"earlydt",2003-02-27 11:30:00,500,800,-745418.6640625,-2.10513206620817,21824639.6587372,253406.474739583,0.000101965938645213,0.072322415421456,0,0.654739189762115
"231",57,"latedi",2003-02-27 11:30:00,500,800,-745418.6640625,-2.10513206620817,21824639.6587372,209066.904557292,8.24652790198203e-05,0.0941061453349794,0,0.654739189762115
"232",57,"latedt",2003-02-27 11:30:00,500,800,-745418.6640625,-2.10513206620817,21824639.6587372,151508.535546875,6.09641488271947e-05,0.0939424887937405,0,0.654739189762115
"233",58,"earlydi",2003-02-28 11:30:00,500,800,-751859.747395833,-2.09761355145019,20979000.1703739,81243.782421875,3.20461586219615e-05,0.0601259160195923,0,0.629370005111218
"234",58,"earlydt",2003-02-28 11:30:00,500,800,-751859.747395833,-2.09761355145019,20979000.1703739,0,-1.94444444444444e-19,0.072322415421456,0,0.629370005111218
"235",58,"latedi",2003-02-28 11:30:00,500,800,-751859.747395833,-2.09761355145019,20979000.1703739,0,-3.11904761904762e-19,0.0941061453349794,0,0.629370005111218
"236",58,"latedt",2003-02-28 11:30:00,500,800,-751859.747395833,-2.09761355145019,20979000.1703739,0,-1.94444444444444e-19,0.0939424887937405,0,0.629370005111218
"237",59,"earlydi",2003-03-01 11:30:00,500,800,-758260.127604167,-2.08639737975318,23979060.017252,0,-3.11904761904762e-19,0.0601259160195923,0,0.719371800517559
"238",59,"earlydt",2003-03-01 11:30:00,500,800,-758260.127604167,-2.08639737975318,23979060.017252,0,-1.94444444444444e-19,0.072322415421456,0,0.719371800517559
"239",59,"latedi",2003-03-01 11:30:00,500,800,-758260.127604167,-2.08639737975318,23979060.017252,0,-3.11904761904762e-19,0.0941061453349794,0,0.719371800517559
"240",59,"latedt",2003-03-01 11:30:00,500,800,-758260.127604167,-2.08639737975318,23979060.017252,0,-1.94444444444444e-19,0.0939424887937405,0,0.719371800517559
"241",60,"earlydi",2003-03-02 11:30:00,500,800,-764619.598958333,-2.09238025781815,23013360.0219727,0,-3.11904761904762e-19,0.0601259160195923,0,0.69040080065918
"242",60,"earlydt",2003-03-02 11:30:00,500,800,-764619.598958333,-2.09238025781815,23013360.0219727,0,-1.94444444444444e-19,0.072322415421456,0,0.69040080065918
"243",60,"latedi",2003-03-02 11:30:00,500,800,-764619.598958333,-2.09238025781815,23013360.0219727,0,-3.11904761904762e-19,0.0941061453349794,0,0.69040080065918
"244",60,"latedt",2003-03-02 11:30:00,500,800,-764619.598958333,-2.09238025781815,23013360.0219727,0,-1.94444444444444e-19,0.0939424887937405,0,0.69040080065918
"245",61,"earlydi",2003-03-03 11:30:00,500,800,-770931.114583333,-2.11268344719429,19397339.9754524,0,-3.11904761904762e-19,0.0601259160195923,0,0.581920199263573
"246",61,"earlydt",2003-03-03 11:30:00,500,800,-770931.114583333,-2.11268344719429,19397339.9754524,0,-1.94444444444444e-19,0.072322415421456,0,0.581920199263573
"247",61,"latedi",2003-03-03 11:30:00,500,800,-770931.114583333,-2.11268344719429,19397339.9754524,0,-3.11904761904762e-19,0.0941061453349794,0,0.581920199263573
"248",61,"latedt",2003-03-03 11:30:00,500,800,-770931.114583333,-2.11268344719429,19397339.9754524,0,-1.94444444444444e-19,0.0939424887937405,0,0.581920199263573
"249",62,"earlydi",2003-03-04 11:30:00,500,800,-777171.880208333,-2.11546594437095,18468719.8126316,0,-3.11904761904762e-19,0.0601259160195923,0,0.554061594378948
"250",62,"earlydt",2003-03-04 11:30:00,500,800,-777171.880208333,-2.11546594437095,18468719.8126316,0,-1.94444444444444e-19,0.072322415421456,0,0.554061594378948
"251",62,"latedi",2003-03-04 11:30:00,500,800,-777171.880208333,-2.11546594437095,18468719.8126316,0,-3.11904761904762e-19,0.0941061453349794,0,0.554061594378948
"252",62,"latedt",2003-03-04 11:30:00,500,800,-777171.880208333,-2.11546594437095,18468719.8126316,0,-1.94444444444444e-19,0.0939424887937405,0,0.554061594378948
"253",63,"earlydi",2003-03-05 11:30:00,500,800,-783341.125,-2.10257028156775,18306000.1180172,0,-3.11904761904762e-19,0.0601259160195923,0,0.549180003540516
"254",63,"earlydt",2003-03-05 11:30:00,500,800,-783341.125,-2.10257028156775,18306000.1180172,0,-1.94444444444444e-19,0.072322415421456,0,0.549180003540516
"255",63,"latedi",2003-03-05 11:30:00,500,800,-783341.125,-2.10257028156775,18306000.1180172,0,-3.11904761904762e-19,0.0941061453349794,0,0.549180003540516
"256",63,"latedt",2003-03-05 11:30:00,500,800,-783341.125,-2.10257028156775,18306000.1180172,0,-1.94444444444444e-19,0.0939424887937405,0,0.549180003540516
"257",64,"earlydi",2003-03-06 11:30:00,500,800,-618512.006510417,-1.21631306427048,18173699.7751236,0,-3.11904761904762e-19,0.0601259160195923,0,0.545210993253708
"258",64,"earlydt",2003-03-06 11:30:00,500,800,-618512.006510417,-1.21631306427048,18173699.7751236,0,-1.94444444444444e-19,0.072322415421456,0,0.545210993253708
"259",64,"latedi",2003-03-06 11:30:00,500,800,-618512.006510417,-1.21631306427048,18173699.7751236,0,-3.11904761904762e-19,0.0941061453349794,0,0.545210993253708
"260",64,"latedt",2003-03-06 11:30:00,500,800,-618512.006510417,-1.21631306427048,18173699.7751236,0,-1.94444444444444e-19,0.0939424887937405,0,0.545210993253708
"261",65,"earlydi",2003-03-07 11:30:00,500,800,-136517.429036458,-0.915738295202573,16498799.8304844,0,-3.11904761904762e-19,0.0601259160195923,0,0.494963994914532
"262",65,"earlydt",2003-03-07 11:30:00,500,800,-136517.429036458,-0.915738295202573,16498799.8304844,0,-1.94444444444444e-19,0.072322415421456,0,0.494963994914532
"263",65,"latedi",2003-03-07 11:30:00,500,800,-136517.429036458,-0.915738295202573,16498799.8304844,0,-3.11904761904762e-19,0.0941061453349794,0,0.494963994914532
"264",65,"latedt",2003-03-07 11:30:00,500,800,-136517.429036458,-0.915738295202573,16498799.8304844,0,-1.94444444444444e-19,0.0939424887937405,0,0.494963994914532
"265",66,"earlydi",2003-03-08 11:30:00,500,800,-157335.8515625,-1.3827885316914,16229159.5297337,0,-3.11904761904762e-19,0.0601259160195923,0,0.48687478589201
"266",66,"earlydt",2003-03-08 11:30:00,500,800,-157335.8515625,-1.3827885316914,16229159.5297337,0,-1.94444444444444e-19,0.072322415421456,0,0.48687478589201
"267",66,"latedi",2003-03-08 11:30:00,500,800,-157335.8515625,-1.3827885316914,16229159.5297337,0,-3.11904761904762e-19,0.0941061453349794,0,0.48687478589201
"268",66,"latedt",2003-03-08 11:30:00,500,800,-157335.8515625,-1.3827885316914,16229159.5297337,0,-1.94444444444444e-19,0.0939424887937405,0,0.48687478589201
"269",67,"earlydi",2003-03-09 11:30:00,500,800,-187782.301432292,-1.74239235857385,20991780.2401543,0,-3.11904761904762e-19,0.0601259160195923,0,0.629753407204628
"270",67,"earlydt",2003-03-09 11:30:00,500,800,-187782.301432292,-1.74239235857385,20991780.2401543,0,-1.94444444444444e-19,0.072322415421456,0,0.629753407204628
"271",67,"latedi",2003-03-09 11:30:00,500,800,-187782.301432292,-1.74239235857385,20991780.2401543,0,-3.11904761904762e-19,0.0941061453349794,0,0.629753407204628
"272",67,"latedt",2003-03-09 11:30:00,500,800,-187782.301432292,-1.74239235857385,20991780.2401543,0,-1.94444444444444e-19,0.0939424887937405,0,0.629753407204628
"273",68,"earlydi",2003-03-10 11:30:00,500,800,-225643.365234375,-2.00542854872765,22298040.0316715,0,-3.11904761904762e-19,0.0601259160195923,0,0.668941200950146
"274",68,"earlydt",2003-03-10 11:30:00,500,800,-225643.365234375,-2.00542854872765,22298040.0316715,0,-1.94444444444444e-19,0.072322415421456,0,0.668941200950146
"275",68,"latedi",2003-03-10 11:30:00,500,800,-225643.365234375,-2.00542854872765,22298040.0316715,0,-3.11904761904762e-19,0.0941061453349794,0,0.668941200950146
"276",68,"latedt",2003-03-10 11:30:00,500,800,-225643.365234375,-2.00542854872765,22298040.0316715,0,-1.94444444444444e-19,0.0939424887937405,0,0.668941200950146
"277",69,"earlydi",2003-03-11 11:30:00,500,800,-262656.69140625,-2.08046898405883,23322239.6673203,0,-3.11904761904762e-19,0.0601259160195923,0,0.699667190019608
"278",69,"earlydt",2003-03-11 11:30:00,500,800,-262656.69140625,-2.08046898405883,23322239.6673203,0,-1.94444444444444e-19,0.072322415421456,0,0.699667190019608
"279",69,"latedi",2003-03-11 11:30:00,500,800,-262656.69140625,-2.08046898405883,23322239.6673203,0,-3.11904761904762e-19,0.0941061453349794,0,0.699667190019608
"280",69,"latedt",2003-03-11 11:30:00,500,800,-262656.69140625,-2.08046898405883,23322239.6673203,0,-1.94444444444444e-19,0.0939424887937405,0,0.699667190019608
"281",70,"earlydi",2003-03-12 11:30:00,500,800,-276556.38671875,-2.10658709911513,19216079.9380302,0,-3.11904761904762e-19,0.0601259160195923,0,0.576482398140907
"282",70,"earlydt",2003-03-12 11:30:00,500,800,-276556.38671875,-2.10658709911513,19216079.9380302,0,-1.94444444444444e-19,0.072322415421456,0,0.576482398140907
"283",70,"latedi",2003-03-12 11:30:00,500,800,-276556.38671875,-2.10658709911513,19216079.9380302,0,-3.11904761904762e-19,0.0941061453349794,0,0.576482398140907
"284",70,"latedt",2003-03-12 11:30:00,500,800,-276556.38671875,-2.10658709911513,19216079.9380302,0,-1.94444444444444e-19,0.0939424887937405,0,0.576482398140907
"285",71,"earlydi",2003-03-13 11:30:00,500,800,-290864.204427083,-2.08437206965755,19537919.8267937,0,-3.11904761904762e-19,0.0601259160195923,0,0.58613759480381
"286",71,"earlydt",2003-03-13 11:30:00,500,800,-290864.204427083,-2.08437206965755,19537919.8267937,0,-1.94444444444444e-19,0.072322415421456,0,0.58613759480381
"287",71,"latedi",2003-03-13 11:30:00,500,800,-290864.204427083,-2.08437206965755,19537919.8267937,0,-3.11904761904762e-19,0.0941061453349794,0,0.58613759480381
"288",71,"latedt",2003-03-13 11:30:00,500,800,-290864.204427083,-2.08437206965755,19537919.8267937,0,-1.94444444444444e-19,0.0939424887937405,0,0.58613759480381
"289",72,"earlydi",2003-03-14 11:30:00,500,800,-305164.30078125,-2.09478085453156,18832500.184536,0,-3.11904761904762e-19,0.0601259160195923,0,0.564975005536079
"290",72,"earlydt",2003-03-14 11:30:00,500,800,-305164.30078125,-2.09478085453156,18832500.184536,0,-1.94444444444444e-19,0.072322415421456,0,0.564975005536079
"291",72,"latedi",2003-03-14 11:30:00,500,800,-305164.30078125,-2.09478085453156,18832500.184536,0,-3.11904761904762e-19,0.0941061453349794,0,0.564975005536079
"292",72,"latedt",2003-03-14 11:30:00,500,800,-305164.30078125,-2.09478085453156,18832500.184536,0,-1.94444444444444e-19,0.0939424887937405,0,0.564975005536079
"293",73,"earlydi",2003-03-15 11:30:00,500,800,-319266.048177083,-2.08774974089465,20714039.9033546,0,-3.11904761904762e-19,0.0601259160195923,0,0.621421197100639
"294",73,"earlydt",2003-03-15 11:30:00,500,800,-319266.048177083,-2.08774974089465,20714039.9033546,0,-1.94444444444444e-19,0.072322415421456,0,0.621421197100639
"295",73,"latedi",2003-03-15 11:30:00,500,800,-319266.048177083,-2.08774974089465,20714039.9033546,0,-3.11904761904762e-19,0.0941061453349794,0,0.621421197100639
"296",73,"latedt",2003-03-15 11:30:00,500,800,-319266.048177083,-2.08774974089465,20714039.9033546,0,-1.94444444444444e-19,0.0939424887937405,0,0.621421197100639
"297",74,"earlydi",2003-03-16 11:30:00,500,800,-333072.768229167,-2.09478305478115,20795579.7238827,0,-3.11904761904762e-19,0.0601259160195923,0,0.62386739171648
"298",74,"earlydt",2003-03-16 11:30:00,500,800,-333072.768229167,-2.09478305478115,20795579.7238827,0,-1.94444444444444e-19,0.072322415421456,0,0.62386739171648
"299",74,"latedi",2003-03-16 11:30:00,500,800,-333072.768229167,-2.09478305478115,20795579.7238827,0,-3.11904761904762e-19,0.0941061453349794,0,0.62386739171648
"300",74,"latedt",2003-03-16 11:30:00,500,800,-333072.768229167,-2.09478305478115,20795579.7238827,0,-1.94444444444444e-19,0.0939424887937405,0,0.62386739171648
"301",75,"earlydi",2003-03-17 11:30:00,500,800,-346532.240885417,-2.09721583669307,16254000.2128601,0,-3.11904761904762e-19,0.0601259160195923,0,0.487620006385803
"302",75,"earlydt",2003-03-17 11:30:00,500,800,-346532.240885417,-2.09721583669307,16254000.2128601,0,-1.94444444444444e-19,0.072322415421456,0,0.487620006385803
"303",75,"latedi",2003-03-17 11:30:00,500,800,-346532.240885417,-2.09721583669307,16254000.2128601,0,-3.11904761904762e-19,0.0941061453349794,0,0.487620006385803
"304",75,"latedt",2003-03-17 11:30:00,500,800,-346532.240885417,-2.09721583669307,16254000.2128601,0,-1.94444444444444e-19,0.0939424887937405,0,0.487620006385803
"305",76,"earlydi",2003-03-18 11:30:00,500,800,-359600.6015625,-2.06644924910506,17093699.9794006,0,-3.11904761904762e-19,0.0601259160195923,0,0.512810999382019
"306",76,"earlydt",2003-03-18 11:30:00,500,800,-359600.6015625,-2.06644924910506,17093699.9794006,0,-1.94444444444444e-19,0.072322415421456,0,0.512810999382019
"307",76,"latedi",2003-03-18 11:30:00,500,800,-359600.6015625,-2.06644924910506,17093699.9794006,0,-3.11904761904762e-19,0.0941061453349794,0,0.512810999382019
"308",76,"latedt",2003-03-18 11:30:00,500,800,-359600.6015625,-2.06644924910506,17093699.9794006,0,-1.94444444444444e-19,0.0939424887937405,0,0.512810999382019
"309",77,"earlydi",2003-03-19 11:30:00,500,800,-372265.561197917,-2.04454081394942,22421699.9485016,0,-3.11904761904762e-19,0.0601259160195923,0,0.672650998455048
"310",77,"earlydt",2003-03-19 11:30:00,500,800,-372265.561197917,-2.04454081394942,22421699.9485016,0,-1.94444444444444e-19,0.072322415421456,0,0.672650998455048
"311",77,"latedi",2003-03-19 11:30:00,500,800,-372265.561197917,-2.04454081394942,22421699.9485016,0,-3.11904761904762e-19,0.0941061453349794,0,0.672650998455048
"312",77,"latedt",2003-03-19 11:30:00,500,800,-372265.561197917,-2.04454081394942,22421699.9485016,0,-1.94444444444444e-19,0.0939424887937405,0,0.672650998455048
"313",78,"earlydi",2003-03-20 11:30:00,500,800,-384568.110677083,-2.02950371894985,22831920.0078964,0,-3.11904761904762e-19,0.0601259160195923,0,0.684957600236893
"314",78,"earlydt",2003-03-20 11:30:00,500,800,-384568.110677083,-2.02950371894985,22831920.0078964,0,-1.94444444444444e-19,0.072322415421456,0,0.684957600236893
"315",78,"latedi",2003-03-20 11:30:00,500,800,-384568.110677083,-2.02950371894985,22831920.0078964,0,-3.11904761904762e-19,0.0941061453349794,0,0.684957600236893
"316",78,"latedt",2003-03-20 11:30:00,500,800,-384568.110677083,-2.02950371894985,22831920.0078964,0,-1.94444444444444e-19,0.0939424887937405,0,0.684957600236893
"317",79,"earlydi",2003-03-21 11:30:00,500,800,-396534.16015625,-2.03289459168445,22620599.8111725,0,-3.11904761904762e-19,0.0601259160195923,0,0.678617994335175
"318",79,"earlydt",2003-03-21 11:30:00,500,800,-396534.16015625,-2.03289459168445,22620599.8111725,0,-1.94444444444444e-19,0.072322415421456,0,0.678617994335175
"319",79,"latedi",2003-03-21 11:30:00,500,800,-396534.16015625,-2.03289459168445,22620599.8111725,0,-3.11904761904762e-19,0.0941061453349794,0,0.678617994335175
"320",79,"latedt",2003-03-21 11:30:00,500,800,-396534.16015625,-2.03289459168445,22620599.8111725,0,-1.94444444444444e-19,0.0939424887937405,0,0.678617994335175
"321",80,"earlydi",2003-03-22 11:30:00,500,800,-408170.55859375,-2.05953374679666,22980780.2650452,0,-3.11904761904762e-19,0.0601259160195923,0,0.689423407951355
"322",80,"earlydt",2003-03-22 11:30:00,500,800,-408170.55859375,-2.05953374679666,22980780.2650452,0,-1.94444444444444e-19,0.072322415421456,0,0.689423407951355
"323",80,"latedi",2003-03-22 11:30:00,500,800,-408170.55859375,-2.05953374679666,22980780.2650452,0,-3.11904761904762e-19,0.0941061453349794,0,0.689423407951355
"324",80,"latedt",2003-03-22 11:30:00,500,800,-408170.55859375,-2.05953374679666,22980780.2650452,0,-1.94444444444444e-19,0.0939424887937405,0,0.689423407951355
"325",81,"earlydi",2003-03-23 11:30:00,500,800,-419481.005208333,-2.0793411466002,11650140.1239395,0,-3.11904761904762e-19,0.0601259160195923,0,0.349504203718185
"326",81,"earlydt",2003-03-23 11:30:00,500,800,-419481.005208333,-2.0793411466002,11650140.1239395,0,-1.94444444444444e-19,0.072322415421456,0,0.349504203718185
"327",81,"latedi",2003-03-23 11:30:00,500,800,-419481.005208333,-2.0793411466002,11650140.1239395,0,-3.11904761904762e-19,0.0941061453349794,0,0.349504203718185
"328",81,"latedt",2003-03-23 11:30:00,500,800,-419481.005208333,-2.0793411466002,11650140.1239395,0,-1.94444444444444e-19,0.0939424887937405,0,0.349504203718185
"329",82,"earlydi",2003-03-24 11:30:00,500,800,-430470.868489583,-2.01789765778813,24435179.6127319,0,-3.11904761904762e-19,0.0601259160195923,0,0.733055388381958
"330",82,"earlydt",2003-03-24 11:30:00,500,800,-430470.868489583,-2.01789765778813,24435179.6127319,0,-1.94444444444444e-19,0.072322415421456,0,0.733055388381958
"331",82,"latedi",2003-03-24 11:30:00,500,800,-430470.868489583,-2.01789765778813,24435179.6127319,0,-3.11904761904762e-19,0.0941061453349794,0,0.733055388381958
"332",82,"latedt",2003-03-24 11:30:00,500,800,-430470.868489583,-2.01789765778813,24435179.6127319,0,-1.94444444444444e-19,0.0939424887937405,0,0.733055388381958
"333",83,"earlydi",2003-03-25 11:30:00,500,800,-441157.98828125,-2.01814083775389,17659259.8365784,0,-3.11904761904762e-19,0.0601259160195923,0,0.529777795097351
"334",83,"earlydt",2003-03-25 11:30:00,500,800,-441157.98828125,-2.01814083775389,17659259.8365784,0,-1.94444444444444e-19,0.072322415421456,0,0.529777795097351
"335",83,"latedi",2003-03-25 11:30:00,500,800,-441157.98828125,-2.01814083775389,17659259.8365784,0,-3.11904761904762e-19,0.0941061453349794,0,0.529777795097351
"336",83,"latedt",2003-03-25 11:30:00,500,800,-441157.98828125,-2.01814083775389,17659259.8365784,0,-1.94444444444444e-19,0.0939424887937405,0,0.529777795097351
"337",84,"earlydi",2003-03-26 11:30:00,500,800,-451573.109375,-2.01188839637325,10332540.0801659,0,-3.11904761904762e-19,0.0601259160195923,0,0.309976202404976
"338",84,"earlydt",2003-03-26 11:30:00,500,800,-451573.109375,-2.01188839637325,10332540.0801659,0,-1.94444444444444e-19,0.072322415421456,0,0.309976202404976
"339",84,"latedi",2003-03-26 11:30:00,500,800,-451573.109375,-2.01188839637325,10332540.0801659,0,-3.11904761904762e-19,0.0941061453349794,0,0.309976202404976
"340",84,"latedt",2003-03-26 11:30:00,500,800,-451573.109375,-2.01188839637325,10332540.0801659,0,-1.94444444444444e-19,0.0939424887937405,0,0.309976202404976
"341",85,"earlydi",2003-03-27 11:30:00,500,800,-213705.874348958,-0.397007483297784,12324600.4618362,0,-3.11904761904762e-19,0.0601259160195923,0,0.369738013855085
"342",85,"earlydt",2003-03-27 11:30:00,500,800,-213705.874348958,-0.397007483297784,12324600.4618362,0,-1.94444444444444e-19,0.072322415421456,0,0.369738013855085
"343",85,"latedi",2003-03-27 11:30:00,500,800,-213705.874348958,-0.397007483297784,12324600.4618362,0,-3.11904761904762e-19,0.0941061453349794,0,0.369738013855085
"344",85,"latedt",2003-03-27 11:30:00,500,800,-213705.874348958,-0.397007483297784,12324600.4618362,0,-1.94444444444444e-19,0.0939424887937405,0,0.369738013855085
"345",86,"earlydi",2003-03-28 11:30:00,500,800,-49893.4194335938,-0.845679942176503,22113900.6274223,0,-3.11904761904762e-19,0.0601259160195923,0,0.66341701882267
"346",86,"earlydt",2003-03-28 11:30:00,500,800,-49893.4194335938,-0.845679942176503,22113900.6274223,0,-1.94444444444444e-19,0.072322415421456,0,0.66341701882267
"347",86,"latedi",2003-03-28 11:30:00,500,800,-49893.4194335938,-0.845679942176503,22113900.6274223,0,-3.11904761904762e-19,0.0941061453349794,0,0.66341701882267
"348",86,"latedt",2003-03-28 11:30:00,500,800,-49893.4194335938,-0.845679942176503,22113900.6274223,0,-1.94444444444444e-19,0.0939424887937405,0,0.66341701882267
"349",87,"earlydi",2003-03-29 11:30:00,500,800,-86631.9361979167,-1.16025089946561,23662080.0109863,0,-3.11904761904762e-19,0.0601259160195923,0,0.70986240032959
"350",87,"earlydt",2003-03-29 11:30:00,500,800,-86631.9361979167,-1.16025089946561,23662080.0109863,0,-1.94444444444444e-19,0.072322415421456,0,0.70986240032959
