yr,month,day,pft,date,dbh,N_co,SMP,NPP,c_repro,FSDS,nppseed_pft_day,water_def,H20_mort_rate,e_frac,ED2_R,light
2002,02,404,ST_DT,2002-02-21T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,405,ST_DT,2002-02-22T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,406,ST_DT,2002-02-23T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,407,ST_DT,2002-02-24T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,408,ST_DT,2002-02-25T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,409,ST_DT,2002-02-26T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,410,ST_DT,2002-02-27T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,03,411,ST_DT,2002-03-01T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,412,ST_DT,2002-03-02T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,413,ST_DT,2002-03-03T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
