yr,pft,ba_per_pft,run
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146749.98517848924,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2010,LD_DI,146295.81684897095,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147034.97390038148,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,147588.07310243696,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144083.25379176065,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144216.8820388764,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,144763.32629453763,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,145436.00720198452,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146133.6804771833,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,146823.17524515092,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,147463.45808478817,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148111.78958163038,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,148734.84566582367,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2011,LD_DI,149587.91816455126,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150289.44475949928,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150529.1771932356,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150541.9577618502,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,150719.57397180796,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,151407.29101051018,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152136.95344617963,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,152871.42841518298,ED2_output
2012,LD_DI,153568.97814953327,ED2_output
2012,LD_DI,153568.97814953327,ED2_output
