date,NPP,c_repro,seedbank,seedpool,R
2011-03-10,2.5442190661998873e-8,8.27640621926833e-10,0.0030963728618262076,0.002813602292026736,0.01029305756829617
2011-03-11,2.5442190661998873e-8,8.27640621926833e-10,0.0031092083789692458,0.0027974805893780275,0.010262837014889796
2011-03-12,2.5442190661998873e-8,8.27640621926833e-10,0.0031220259615540842,0.0027815454007476623,0.010232935029020953
2011-03-13,2.5442190661998873e-8,8.27640621926833e-10,0.0031348256346399686,0.002765793468568996,0.010203346365238739
2011-03-14,2.5442190661998873e-8,8.27640621926833e-10,0.0031476074232511296,0.002750221597779267,0.010174065850863324
2011-03-15,2.5442190661998873e-8,8.27640621926833e-10,0.0031603713523768347,0.00273482665457736,0.010145088385169442
2011-03-16,2.5442190661998873e-8,8.27640621926833e-10,0.003173117446971432,0.0027196055652071406,0.01011640893857469
2011-03-17,2.5442190661998873e-8,8.27640621926833e-10,0.0031858457319544047,0.002704555314765792,0.010088022551832823
2011-03-18,2.5442190661998873e-8,8.27640621926833e-10,0.003198556232210414,0.00268967294603664,0.010059924335232132
2011-03-19,2.5442190661998873e-8,8.27640621926833e-10,0.0032112489725893536,0.00267495555834593,0.010032109467799052
2011-03-20,2.5442190661998873e-8,8.27640621926833e-10,0.0032239239779063944,0.0026604003064430583,0.010004573196507055
2011-03-21,2.5442190661998873e-8,8.27640621926833e-10,0.003236581272942033,0.002646004399403754,0.009977310835490959
2011-03-22,2.5442190661998873e-8,8.27640621926833e-10,0.003249220882442142,0.0026317650995557225,0.00995031776526674
2011-03-23,2.5442190661998873e-8,8.27640621926833e-10,0.003261842831118018,0.002617679721426275,0.00992358943195693
2011-03-24,2.5442190661998873e-8,8.27640621926833e-10,0.0032744471436464296,0.002603745630711482,0.009897121346521657
2011-03-25,2.5442190661998873e-8,8.27640621926833e-10,0.003287033844669664,0.002589960243266392,0.009870909083995467
2011-03-26,2.5442190661998873e-8,8.27640621926833e-10,0.003299602958795578,0.002576321024115862,0.009844948282729898
2011-03-27,2.5442190661998873e-8,8.27640621926833e-10,0.0033121545105976456,0.002562825486485579,0.009819234643641973
2011-03-28,2.5442190661998873e-8,8.27640621926833e-10,0.003324688524615003,0.002549471190852833,0.009793763929468577
2011-03-29,2.5442190661998873e-8,8.27640621926833e-10,0.0033372050253525007,0.0025362557440166246,0.009768531964026859
2011-03-30,2.5442190661998873e-8,8.27640621926833e-10,0.003349704037280749,0.0025231767981867153,0.009743534631480602
2011-04-01,1.4852512803605784e-8,5.756124835344617e-10,0.0033621855848361658,0.0025102320500911923,0.009718767875612743
2011-04-02,1.4852512803605784e-8,5.756124835344617e-10,0.0033694236369433217,0.002497420208452465,0.009686673905351006
2011-04-03,1.4852512803605784e-8,5.756124835344617e-10,0.0033766515756078067,0.0024847391132353167,0.009654895193517078
2011-04-04,1.4852512803605784e-8,5.756124835344617e-10,0.0033838694149607336,0.002472186643573255,0.009623426649690573
2011-04-05,1.4852512803605784e-8,5.756124835344617e-10,0.003391077169113469,0.0024597607170360296,0.009592263263022335
2011-04-06,1.4852512803605784e-8,5.756124835344617e-10,0.003398274852157662,0.002447459288911204,0.009561400101039189
2011-04-07,1.4852512803605784e-8,5.756124835344617e-10,0.0034054624781652727,0.002435280351499508,0.00953083230846616
2011-04-08,1.4852512803605784e-8,5.756124835344617e-10,0.0034126400611885987,0.0024232219334236983,0.009500555106066077
2011-04-09,1.4852512803605784e-8,5.756124835344617e-10,0.003419807615260303,0.0024112820989506613,0.00947056378949612
2011-04-10,1.4852512803605784e-8,5.756124835344617e-10,0.003426965154393442,0.0023994628635159157,0.009415361709994106
2011-04-11,1.4852512803605784e-8,5.756124835344617e-10,0.00343411269258149,0.0023877625183284343,0.009360730052869857
2011-04-12,1.4852512803605784e-8,5.756124835344617e-10,0.003441250243798371,0.002376179380899475,0.009306660506667137
2011-04-13,1.4852512803605784e-8,5.756124835344617e-10,0.0034483778219984843,0.002364711794634223,0.009253144893550455
2011-04-14,1.4852512803605784e-8,5.756124835344617e-10,0.0034554954411167285,0.0023533581284297125,0.009200175167127234
2011-04-15,1.4852512803605784e-8,5.756124835344617e-10,0.003462603115068533,0.0023421167762789526,0.00914774341030517
2011-04-16,1.4852512803605784e-8,5.756124835344617e-10,0.003469700857749884,0.0023309861568811376,0.009095841833184277
2011-04-17,1.4852512803605784e-8,5.756124835344617e-10,0.003476788683037353,0.0023199647132578728,0.009044462770983055
2011-04-18,1.4852512803605784e-8,5.756124835344617e-10,0.003483866604788118,0.0023090509123753085,0.00899359868199819
2011-04-19,1.4852512803605784e-8,5.756124835344617e-10,0.0034909346368399985,0.0022982432447721003,0.008943242145597306
2011-04-20,1.4852512803605784e-8,5.756124835344617e-10,0.0034979927930114778,0.002287540224193101,0.008893385860244222
2011-04-21,1.4852512803605784e-8,5.756124835344617e-10,0.0035050410871017307,0.0022769403872287043,0.008844022641556187
2011-04-22,1.4852512803605784e-8,5.756124835344617e-10,0.003512079532890652,0.002266442292959749,0.008795145420392576
2011-04-23,1.4852512803605784e-8,5.756124835344617e-10,0.0035191081441388826,0.0022560445226078953,0.008746747240974564
2011-04-24,1.4852512803605784e-8,5.756124835344617e-10,0.0035261269345878347,0.0022457456791914027,0.008698821259035273
2011-04-25,1.4852512803605784e-8,5.756124835344617e-10,0.003533135917959721,0.002235544387186212,0.00865136073999989
2011-04-26,1.4852512803605784e-8,5.756124835344617e-10,0.0035401351079575806,0.00222543929219226,0.00860435905719531
2011-04-27,1.4852512803605784e-8,5.756124835344617e-10,0.0035471245182653066,0.0022154290606049482,0.00855780969008878
2011-04-28,1.4852512803605784e-8,5.756124835344617e-10,0.003554104162547671,0.002205512379291675,0.008511706222555157
2011-04-29,1.4852512803605784e-8,5.756124835344617e-10,0.0035610740544503535,0.002195687955273372,0.008466042341172217
2011-05-01,3.117677007587799e-8,9.729330953432945e-10,0.003568034207599966,0.0021859545154109526,0.008420811833543668
2011-05-02,3.117677007587799e-8,9.729330953432945e-10,0.0035832234758105498,0.002176312814331611,0.008366350113558104
2011-05-03,3.117677007587799e-8,9.729330953432945e-10,0.003598391520660072,0.0021667616570381345,0.008312407076907648
2011-05-04,3.117677007587799e-8,9.729330953432945e-10,0.0036135383718030926,0.0021572998656050574,0.008258975531642378
2011-05-05,3.117677007587799e-8,9.729330953432945e-10,0.0036286640588527345,0.0021479262789343744,0.008206048398131688
2011-05-06,3.117677007587799e-8,9.729330953432945e-10,0.0036437686113807463,0.002138639752514673,0.00815361870728467
2011-05-07,3.117677007587799e-8,9.729330953432945e-10,0.003658852058917554,0.002129439158183642,0.008101679598798095
2011-05-08,3.117677007587799e-8,9.729330953432945e-10,0.0036739144309523245,0.0021203233008009197,0.008050599813783617
2011-05-09,3.117677007587799e-8,9.729330953432945e-10,0.0036889557569330183,0.0021112910828423688,0.007999993581065406
2011-05-10,3.117677007587799e-8,9.729330953432945e-10,0.0037039760662664523,0.002102341422504215,0.007949854404750614
2011-05-11,3.117677007587799e-8,9.729330953432945e-10,0.003718975388318351,0.0020934732534769076,0.007900175890355866
2011-05-12,3.117677007587799e-8,9.729330953432945e-10,0.0037339537524134106,0.0020846855247221648,0.007850951743194844
2011-05-13,3.117677007587799e-8,9.729330953432945e-10,0.0037489111878353507,0.002075977200253165,0.007802175766790997
2011-05-14,3.117677007587799e-8,9.729330953432945e-10,0.0037638477238269756,0.002067347258917833,0.007753841861314973
2011-05-15,3.117677007587799e-8,9.729330953432945e-10,0.003778763389590229,0.002058794694185192,0.007705944022046446
2011-05-16,3.117677007587799e-8,9.729330953432945e-10,0.0037936582142862507,0.002050318513934722,0.007658476337859929
2011-05-17,3.117677007587799e-8,9.729330953432945e-10,0.0038085322270354376,0.0020419177402486973,0.007611432989734233
2011-05-18,3.117677007587799e-8,9.729330953432945e-10,0.003823385456917495,0.0020335914092074574,0.007564808249285188
2011-05-19,3.117677007587799e-8,9.729330953432945e-10,0.003838217932971498,0.002025338570687568,0.0075185964773213185
2011-05-20,3.117677007587799e-8,9.729330953432945e-10,0.0038530296841959464,0.0020171582881628376,0.007472792122422066
2011-05-21,3.117677007587799e-8,9.729330953432945e-10,0.0038678207395488207,0.0020090496385081454,0.007427389719538266
2011-05-22,3.117677007587799e-8,9.729330953432945e-10,0.0038825911279476407,0.002001011711806048,0.007382383888614522
2011-05-23,3.117677007587799e-8,9.729330953432945e-10,0.003897340878269519,0.0019930436111561195,0.007337769333233125
2011-05-24,3.117677007587799e-8,9.729330953432945e-10,0.003912070019351222,0.001985144452486991,0.007293540839279236
2011-05-25,3.117677007587799e-8,9.729330953432945e-10,0.003926778579989222,0.001977313364371055,0.007249693273626967
2011-05-26,3.117677007587799e-8,9.729330953432945e-10,0.003941466588939755,0.001969549487841793,0.007206221582846056
2011-05-27,3.117677007587799e-8,9.729330953432945e-10,0.0039561340749188776,0.0019618519762136907,0.007163120791928833
2011-05-28,3.117677007587799e-8,9.729330953432945e-10,0.0039707810666025235,0.0019542199949047112,0.007120386003037157
2011-05-29,3.117677007587799e-8,9.729330953432945e-10,0.003985407592626555,0.0019466527212612817,0.007078012394269013
2011-05-30,3.117677007587799e-8,9.729330953432945e-10,0.004000013681586828,0.001939149344385765,0.0070359952184444845
2011-06-01,3.771559247007855e-8,1.2349577170355483e-9,0.004014599362039238,0.0019317090649663827,0.006994329801910804
2011-06-02,3.771559247007855e-8,1.2349577170355483e-9,0.0040345980050551945,0.001924336734874419,0.006932008668909056
2011-06-03,3.771559247007855e-8,1.2349577170355483e-9,0.004054568704761731,0.0019170316227269933,0.006870202672475766
2011-06-04,3.771559247007855e-8,1.2349577170355483e-9,0.004074511500202924,0.0019097930059732387,0.006808904864143496
2011-06-05,3.771559247007855e-8,1.2349577170355483e-9,0.004094426430368295,0.0019026201707922883,0.006748108390751885
2011-06-06,3.771559247007855e-8,1.2349577170355483e-9,0.004114313534192887,0.0018955124119924493,0.006687806493042168
2011-06-07,3.771559247007855e-8,1.2349577170355483e-9,0.004128077221424045,0.0018945646620448396,0.006627992504269665
2011-06-08,3.771559247007855e-8,1.2349577170355483e-9,0.004141299204394106,0.0018941401176992983,0.0065957241778575575
2011-06-09,3.771559247007855e-8,1.2349577170355483e-9,0.004153901676583051,0.001894311677956422,0.006565296477127458
2011-06-10,3.771559247007855e-8,1.2349577170355483e-9,0.004165789107283467,0.0018951692191232455,0.006536936967995584
2011-06-11,3.771559247007855e-8,1.2349577170355483e-9,0.0041768426598680795,0.0018968249922126494,0.006510927185231572
2011-06-12,3.771559247007855e-8,1.2349577170355483e-9,0.004186912291055594,0.0018994212783963694,0.006487619830353061
2011-06-13,3.771559247007855e-8,1.2349577170355483e-9,0.004195805296199049,0.0019031415112231258,0.006467463179593134
2011-06-14,3.771559247007855e-8,1.2349577170355483e-9,0.004203269237422656,0.0019082268881169893,0.006451036567101043
2011-06-15,3.771559247007855e-8,1.2349577170355483e-9,0.004208965670956724,0.0019150019898696647,0.006439103413756195
2011-06-16,3.771559247007855e-8,1.2349577170355483e-9,0.004212428159195988,0.0019239158150760802,0.0064326930636154425
2011-06-17,3.771559247007855e-8,1.2349577170355483e-9,0.004215879358963531,0.0019327232522848925,0.0064332319433594775
2011-06-18,3.771559247007855e-8,1.2349577170355483e-9,0.004219319288493685,0.001941425860676905,0.0064330729885748675
2011-06-19,3.771559247007855e-8,1.2349577170355483e-9,0.0042227479661910185,0.0019500251789739559,0.006432227401082139
2011-06-20,3.771559247007855e-8,1.2349577170355483e-9,0.004226165410627596,0.001958522725702815,0.006430706192799806
2011-06-21,3.771559247007855e-8,1.2349577170355483e-9,0.004229571640540259,0.001966919999455901,0.006428520188579524
2011-06-22,3.771559247007855e-8,1.2349577170355483e-9,0.004232966674827939,0.001975218479148852,0.0064256800289989825
2011-06-23,3.771559247007855e-8,1.2349577170355483e-9,0.004236350532548989,0.0019834196242749886,0.006422196173113079
2011-06-24,3.771559247007855e-8,1.2349577170355483e-9,0.004239723232918559,0.0019915248751567072,0.006418078901163926
2011-06-25,3.771559247007855e-8,1.2349577170355483e-9,0.00424308479530598,0.0019995356531938373,0.006413338317250207
2011-06-26,3.771559247007855e-8,1.2349577170355483e-9,0.004246435239232185,0.002007453361109004,0.006407984351956422
2011-06-27,3.771559247007855e-8,1.2349577170355483e-9,0.0042497745843671575,0.0020152793831900288,0.006402026764942533
2011-06-28,3.771559247007855e-8,1.2349577170355483e-9,0.0042531028505274,0.002023015085529399,0.006395475147494518
2011-06-29,3.771559247007855e-8,1.2349577170355483e-9,0.004256420057673434,0.002030661816260854,0.006388338925036329
2011-07-01,3.7891898834378335e-8,1.2030433092876048e-9,0.004259726225907321,0.0020382209057931075,0.006380627359603767
2011-07-02,3.7891898834378335e-8,1.2030433092876048e-9,0.00426206422046253,0.0020459885105545295,0.006375243585147668
2011-07-03,3.7891898834378335e-8,1.2030433092876048e-9,0.0042644191197398,0.0020536387230298825,0.006370247227440449
2011-07-04,3.7891898834378335e-8,1.2030433092876048e-9,0.004266790747021234,0.002061173392429072,0.006364618991912484
2011-07-05,3.7891898834378335e-8,1.2030433092876048e-9,0.00426917892749349,0.002068594342180256,0.006358370438603015
2011-07-06,3.7891898834378335e-8,1.2030433092876048e-9,0.004271583488225318,0.0020759033702767867,0.006351512920420093
2011-07-07,3.7891898834378335e-8,1.2030433092876048e-9,0.0042740042581453684,0.0020831022496197544,0.0063440575864040375
2011-07-08,3.7891898834378335e-8,1.2030433092876048e-9,0.004276441068020305,0.002090191196477975,0.006345520534776992
2011-07-09,3.7891898834378335e-8,1.2030433092876048e-9,0.004278893750433179,0.0020971719666398304,0.0063464843267643616
2011-07-10,3.7891898834378335e-8,1.2030433092876048e-9,0.0042813621397620825,0.0021040462897262643,0.00634695799826932
2011-07-11,3.7891898834378335e-8,1.2030433092876048e-9,0.004283846072159084,0.002110815869571173,0.006346950424802537
2011-07-12,3.7891898834378335e-8,1.2030433092876048e-9,0.0042863453855294205,0.0021174823845964822,0.006346470324149965
2011-07-13,3.7891898834378335e-8,1.2030433092876048e-9,0.004288859919510957,0.0021240474881819593,0.006345526258997718
2011-07-14,3.7891898834378335e-8,1.2030433092876048e-9,0.00429138951545391,0.002130512809029855,0.006344126639514652
2011-07-15,3.7891898834378335e-8,1.2030433092876048e-9,0.004293934016400828,0.00213687995152443,0.006342279725893355
2011-07-16,3.7891898834378335e-8,1.2030433092876048e-9,0.0042964932670668185,0.002143150496086441,0.006339993630850108
2011-07-17,3.7891898834378335e-8,1.2030433092876048e-9,0.004299044852040986,0.002149348261301704,0.006337276322084517
2011-07-18,3.7891898834378335e-8,1.2030433092876048e-9,0.0043015887764649065,0.0021554743706564974,0.006334200775243355
2011-07-19,3.7891898834378335e-8,1.2030433092876048e-9,0.004304125045683693,0.0021615299312134992,0.00633077274643265
2011-07-20,3.7891898834378335e-8,1.2030433092876048e-9,0.004306653665243316,0.0021675160338505152,0.006326997891161359
2011-07-21,3.7891898834378335e-8,1.2030433092876048e-9,0.004309174640887949,0.002173433753495875,0.006322881765996952
2011-07-22,3.7891898834378335e-8,1.2030433092876048e-9,0.0043116879785573435,0.0021792841493605275,0.006318429830194258
2011-07-23,3.7891898834378335e-8,1.2030433092876048e-9,0.004314193684384221,0.002185068265166891,0.006313647447297874
2011-07-24,3.7891898834378335e-8,1.2030433092876048e-9,0.004316691764691701,0.0021907871293744986,0.006308539886718616
2011-07-25,3.7891898834378335e-8,1.2030433092876048e-9,0.004319182225990742,0.0021964417554024783,0.006303112325284378
2011-07-26,3.7891898834378335e-8,1.2030433092876048e-9,0.00432166507497762,0.0022020331418489167,0.0062973698487657805
2011-07-27,3.7891898834378335e-8,1.2030433092876048e-9,0.0043241403185314215,0.0022075622727071465,0.006291317453377029
2011-07-28,3.7891898834378335e-8,1.2030433092876048e-9,0.004326607963711565,0.002213030117578999,0.006284960047252314
2011-07-29,3.7891898834378335e-8,1.2030433092876048e-9,0.004329068017755345,0.0022184376318850605,0.006278302451898177
2011-07-30,3.7891898834378335e-8,1.2030433092876048e-9,0.004331520488075505,0.002223785757071978,0.006271349403622179
2011-08-01,3.791403435766239e-8,1.17378869675087e-9,0.004333965382257823,0.0022290754208168515,0.006264105554938232
2011-08-02,3.791403435766239e-8,1.17378869675087e-9,0.004334187084119309,0.002235915928533965,0.006262950296093801
2011-08-03,3.791403435766239e-8,1.17378869675087e-9,0.004333322893406063,0.0022437564705837577,0.006265986589129415
2011-08-04,3.791403435766239e-8,1.17378869675087e-9,0.004331262955882888,0.00225269535249128,0.006271670846829172
2011-08-05,3.791403435766239e-8,1.17378869675087e-9,0.004327880691376449,0.0022628463976327204,0.00628024966599324
2011-08-06,3.791403435766239e-8,1.17378869675087e-9,0.004323029354640458,0.0022743421857380017,0.006292009013927159
2011-08-07,3.791403435766239e-8,1.17378869675087e-9,0.004316537687047252,0.0022873381573941557,0.006307282444799109
2011-08-08,3.791403435766239e-8,1.17378869675087e-9,0.004308204359792138,0.002302015975731619,0.006352742018699681
2011-08-09,3.791403435766239e-8,1.17378869675087e-9,0.004297790789223204,0.0023185943055995836,0.006402937383424481
2011-08-10,3.791403435766239e-8,1.17378869675087e-9,0.004285011727028638,0.0023373357463966587,0.0064584928911554625
2011-08-11,3.791403435766239e-8,1.17378869675087e-9,0.004269522759287152,0.0023585587599750197,0.00652015781607789
2011-08-12,3.791403435766239e-8,1.17378869675087e-9,0.004250903433527132,0.0023826538107816525,0.006588840230313648
2011-08-13,3.791403435766239e-8,1.17378869675087e-9,0.00422863407684363,0.0024101055976883303,0.006665652830991952
2011-08-14,3.791403435766239e-8,1.17378869675087e-9,0.004202063302090206,0.002441524296969336,0.006751976047040838
2011-08-15,3.791403435766239e-8,1.17378869675087e-9,0.004170361413416831,0.0024776904810437685,0.006849546701214992
2011-08-16,3.791403435766239e-8,1.17378869675087e-9,0.004132451825391161,0.002519621409518405,0.00696058544698475
2011-08-17,3.791403435766239e-8,1.17378869675087e-9,0.0040951217093467135,0.002560457181775779,0.007087984787852981
2011-08-18,3.791403435766239e-8,1.17378869675087e-9,0.004058361983998414,0.0026002224922713596,0.007212738372185558
2011-08-19,3.791403435766239e-8,1.17378869675087e-9,0.004022163714234016,0.0026389415110802646,0.007334899022276007
2011-08-20,3.791403435766239e-8,1.17378869675087e-9,0.003986518108696536,0.002676637894715437,0.007454518579247224
2011-08-21,3.791403435766239e-8,1.17378869675087e-9,0.003951416517407711,0.0027133347967253714,0.007571647920490692
2011-08-22,3.791403435766239e-8,1.17378869675087e-9,0.003916850429431817,0.002749054878075847,0.007686336976805
2011-08-23,3.791403435766239e-8,1.17378869675087e-9,0.003882811470579082,0.0027838203173200762,0.007798634749238711
2011-08-24,3.791403435766239e-8,1.17378869675087e-9,0.003849291401148076,0.0028176528205615505,0.007908589325642567
2011-08-25,3.791403435766239e-8,1.17378869675087e-9,0.003816282113706335,0.0028505736312138125,0.008016247896935893
2011-08-26,3.791403435766239e-8,1.17378869675087e-9,0.0037837756309086045,0.0028826035395612746,0.008121656773092024
2011-08-27,3.791403435766239e-8,1.17378869675087e-9,0.0037517641033520234,0.0029137628921251215,0.008224861398847493
2011-08-28,3.791403435766239e-8,1.17378869675087e-9,0.0037202398074676134,0.0029440716008382628,0.008325906369139598
2011-08-29,3.791403435766239e-8,1.17378869675087e-9,0.0036891951434474494,0.0029735491520332174,0.008424835444276963
2011-08-30,3.791403435766239e-8,1.17378869675087e-9,0.003658622633206886,0.0030022146152467216,0.008521691564847576
2011-09-01,3.7614407105777146e-8,1.1512063017143807e-9,0.0036285149183812354,0.003030086651844792,0.00861651686636872
2011-09-02,3.7614407105777146e-8,1.1512063017143807e-9,0.0035985542448972395,0.0030570256399012727,0.008708440396996642
2011-09-03,3.7614407105777146e-8,1.1512063017143807e-9,0.0035689991247398072,0.0030832554791517582,0.008797949484425324
2011-09-04,3.7614407105777146e-8,1.1512063017143807e-9,0.003539843942681891,0.0031087915822221807,0.008885668880235245
2011-09-05,3.7614407105777146e-8,1.1512063017143807e-9,0.0035110831596102104,0.0031336490527422603,0.008971633088083944
2011-09-06,3.7614407105777146e-8,1.1512063017143807e-9,0.003482711311506256,0.0031578426913160566,0.00905587600628056
2011-09-07,3.7614407105777146e-8,1.1512063017143807e-9,0.003454723008440856,0.0031813862276674747,0.009133714619700067
2011-09-08,3.7614407105777146e-8,1.1512063017143807e-9,0.003427112933582124,0.0032042938565350907,0.009209821393390367
2011-09-09,3.7614407105777146e-8,1.1512063017143807e-9,0.0033998758422166234,0.003226579489917886,0.00928423150966491
2011-09-10,3.7614407105777146e-8,1.1512063017143807e-9,0.003373006560783558,0.003248256762455616,0.009356979502323755
2011-09-11,3.7614407105777146e-8,1.1512063017143807e-9,0.0033464999859218287,0.003269339036708795,0.009428099268025705
2011-09-12,3.7614407105777146e-8,1.1512063017143807e-9,0.0033203510835297743,0.0032898394083401665,0.009497624077465482
2011-09-13,3.7614407105777146e-8,1.1512063017143807e-9,0.0032945548878374415,0.0033097707111994943,0.009565586586359254
2011-09-14,3.7614407105777146e-8,1.1512063017143807e-9,0.0032691065004912057,0.0033291455223134637,0.009632018846241765
2011-09-15,3.7614407105777146e-8,1.1512063017143807e-9,0.003244001089650588,0.003347976166782454,0.00969695231507833
2011-09-16,3.7614407105777146e-8,1.1512063017143807e-9,0.0032192338890971012,0.0033662747225859237,0.009760417867694776
2011-09-17,3.7614407105777146e-8,1.1512063017143807e-9,0.003194844871729981,0.0033840083509230736,0.009822445806028481
2011-09-18,3.7614407105777146e-8,1.1512063017143807e-9,0.0031708281226662635,0.0034011905088447703,0.00988293623613498
2011-09-19,3.7614407105777146e-8,1.1512063017143807e-9,0.0031471778220022585,0.003417834362287146,0.00994192335659901
2011-09-20,3.7614407105777146e-8,1.1512063017143807e-9,0.003123888243245953,0.003433952792071759,0.009999440676082416
2011-09-21,3.7614407105777146e-8,1.1512063017143807e-9,0.003100953751776006,0.003449558399785231,0.010055521026547302
2011-09-22,3.7614407105777146e-8,1.1512063017143807e-9,0.003078368803326858,0.0034646635135407405,0.01011019657623296
2011-09-23,3.7614407105777146e-8,1.1512063017143807e-9,0.003056127942499507,0.0034792801936237264,0.010163498842391032
2011-09-24,3.7614407105777146e-8,1.1512063017143807e-9,0.003034225801297513,0.0034934202380240893,0.01021545870378333
2011-09-25,3.7614407105777146e-8,1.1512063017143807e-9,0.0030126570976877725,0.003507095187857142,0.010266106412946717
2011-09-26,3.7614407105777146e-8,1.1512063017143807e-9,0.0029914166341856578,0.0035203163326755146,0.010315471608229246
2011-09-27,3.7614407105777146e-8,1.1512063017143807e-9,0.002970499296464075,0.003533094715674182,0.010363583325601796
2011-09-28,3.7614407105777146e-8,1.1512063017143807e-9,0.0029499000519860436,0.003545441138790726,0.010410470010249315
2011-09-29,3.7614407105777146e-8,1.1512063017143807e-9,0.0029296139486603796,0.003557366167702915,0.010456159527945685
2011-10-01,3.5311435028654404e-8,1.1082457496620521e-9,0.0029096361135200833,0.003568880136725638,0.010500679176216212
2011-10-02,3.5311435028654404e-8,1.1082457496620521e-9,0.0028912902645394064,0.0035777689662829766,0.010521758857940273
2011-10-03,3.5311435028654404e-8,1.1082457496620521e-9,0.00287173331839743,0.0035878141421820907,0.010535093765630957
2011-10-04,3.5311435028654404e-8,1.1082457496620521e-9,0.002850900385425075,0.0035990653227050357,0.01055174449169119
2011-10-05,3.5311435028654404e-8,1.1082457496620521e-9,0.002828721453989819,0.0036115766253351812,0.010571842427581437
2011-10-06,3.5311435028654404e-8,1.1082457496620521e-9,0.0028051208586711996,0.0036254070950391005,0.010595531177375961
2011-10-07,3.5311435028654404e-8,1.1082457496620521e-9,0.002780016679670013,0.003640621234493904,0.010622967831606534
2011-10-08,3.5311435028654404e-8,1.1082457496620521e-9,0.002753320062806941,0.0036572871954058655,0.010643540524657184
2011-10-09,3.5311435028654404e-8,1.1082457496620521e-9,0.002724934447556817,0.00367548230106443,0.010668109381454082
2011-10-10,3.5311435028654404e-8,1.1082457496620521e-9,0.00269475468827058,0.0036952913881712875,0.01069686669637646
2011-10-11,3.5311435028654404e-8,1.1082457496620521e-9,0.002662666050974816,0.0037168077008425116,0.010730024186473744
2011-10-12,3.5311435028654404e-8,1.1082457496620521e-9,0.002628543064807067,0.0037401339167168817,0.010767815287986942
2011-10-13,3.5311435028654404e-8,1.1082457496620521e-9,0.0025922482031210912,0.003765383328156535,0.010810497792479218
2011-10-14,3.5311435028654404e-8,1.1082457496620521e-9,0.0025536303644333918,0.0037926812060435455,0.010858356881552613
2011-10-15,3.5311435028654404e-8,1.1082457496620521e-9,0.002512523117508728,0.00382216637913669,0.010911708630672045
2011-10-16,3.5311435028654404e-8,1.1082457496620521e-9,0.002468742667802753,0.003853993068537962,0.010970904066549951
2011-10-17,3.5311435028654404e-8,1.1082457496620521e-9,0.0024261375398085747,0.003884280978897802,0.01103633387931356
2011-10-18,3.5311435028654404e-8,1.1082457496620521e-9,0.002384675651374746,0.003913082543451255,0.011096953248328132
2011-10-19,3.5311435028654404e-8,1.1082457496620521e-9,0.00234432581253359,0.003940448614959197,0.011152943272833317
2011-10-20,3.5311435028654404e-8,1.1082457496620521e-9,0.002305057700187477,0.0039664285109212456,0.011204479096277038
2011-10-21,3.5311435028654404e-8,1.1082457496620521e-9,0.0022668418335283994,0.003991070057521454,0.011251730089878603
2011-10-22,3.5311435028654404e-8,1.1082457496620521e-9,0.0022296495501691496,0.004014419632342233,0.011294860030711064
2011-10-23,3.5311435028654404e-8,1.1082457496620521e-9,0.0021934529829650807,0.004036522205880962,0.011334027274464552
2011-10-24,3.5311435028654404e-8,1.1082457496620521e-9,0.0021582250375060427,0.004057421381902766,0.011369384923047263
2011-10-25,3.5311435028654404e-8,1.1082457496620521e-9,0.002123939370258721,0.004077159436661993,0.011401080987176489
2011-10-26,3.5311435028654404e-8,1.1082457496620521e-9,0.00209057036734018,0.00409577735702401,0.011429258544107312
2011-10-27,3.5311435028654404e-8,1.1082457496620521e-9,0.0020580931239040116,0.004113314877518043,0.011454055890642387
2011-10-28,3.5311435028654404e-8,1.1082457496620521e-9,0.002026483424121031,0.004129810516350916,0.011475606691561968
2011-10-29,3.5311435028654404e-8,1.1082457496620521e-9,0.0019957177217370175,0.004145301610410712,0.011494040123609198
2011-10-30,3.5311435028654404e-8,1.1082457496620521e-9,0.0019657731211905134,0.00415982434928855,0.011509481015161778
2011-11-01,3.550996393035152e-8,1.154855668554906e-9,0.0019366273592742174,0.00417341380834589,0.011522049981717214
2011-11-02,3.550996393035152e-8,1.154855668554906e-9,0.001913584085597651,0.0041817414209371784,0.011519028700231837
2011-11-03,3.550996393035152e-8,1.154855668554906e-9,0.0018926689449326698,0.0041878925052070285,0.011501453646179062
2011-11-04,3.550996393035152e-8,1.154855668554906e-9,0.0018737049607460237,0.004192072705643782,0.01147780958362181
2011-11-05,3.550996393035152e-8,1.154855668554906e-9,0.001856534169680062,0.0041944658881861475,0.011448719335660938
2011-11-06,3.550996393035152e-8,1.154855668554906e-9,0.0018410151515960479,0.004195236902080252,0.01141473857735097
2011-11-07,3.550996393035152e-8,1.154855668554906e-9,0.0018270209322353791,0.00419453393215906,0.011376364370652588
2011-11-08,3.550996393035152e-8,1.154855668554906e-9,0.0018144371949241624,0.004192490887654413,0.011335331183275411
2011-11-09,3.550996393035152e-8,1.154855668554906e-9,0.0018031607497841597,0.0041892283611648234,0.011290750574376639
2011-11-10,3.550996393035152e-8,1.154855668554906e-9,0.001793098218456973,0.004184855507903148,0.011242982103357077
2011-11-11,3.550996393035152e-8,1.154855668554906e-9,0.0017841648999574063,0.004179471333529789,0.011192350283995775
2011-11-12,3.550996393035152e-8,1.154855668554906e-9,0.0017762837893708881,0.004173165811902433,0.011139148547247733
